pressure,altitude,temperature,timestamp
999.773926,111.989624,106,126804
999.75293,112.96283,107,126860
999.744629,111.981499,107,126887
999.787598,112.671623,107,126913
999.817871,112.417015,107,126939
999.792725,113.1707,108,126965
999.849365,112.445473,108,127022
999.77002,112.819511,108,127074
999.736328,113.103104,108,127100
999.73999,113.072105,108,127126
999.676025,112.256935,107,127152
999.70459,113.920883,106,127209
999.804199,113.059906,106,127269
999.75415,112.953178,106,127316
999.688965,113.501564,106,127342
999.73999,113.072105,106,127369
999.787354,113.470566,106,127395
999.78418,113.536125,105,127455
999.731689,113.141731,105,127515
999.677002,113.602203,105,127541
999.679199,113.5839,105,127567
999.763184,112.876945,105,127593
999.802002,113.506142,106,127619
999.736816,112.969437,106,127679
999.703613,113.378571,106,127722
999.783203,112.708725,106,127748
999.633301,113.970184,106,127775
999.785156,112.562866,106,127801
999.773682,113.573738,105,127860
999.723633,113.244904,104,127917
999.709229,113.331299,105,127964
999.694092,113.45887,104,127990
999.735352,113.11174,104,128017
999.578613,113.066513,103,128043
999.74585,112.920143,104,128103
999.712646,113.966118,104,128160
999.760498,112.899811,104,128220
999.69165,113.037544,104,128267
999.683105,113.550865,104,128293
999.753418,112.959274,105,128320
999.624756,113.273361,105,128346
999.604492,113.752136,105,128407
999.668213,113.90258,105,128467
999.657959,113.544769,106,128527
999.624512,114.043884,105,128571
999.747314,113.010605,106,128597
999.65918,113.752136,106,128623
999.705811,113.855316,106,128649
999.75,113.678436,106,128705
999.659912,113.74604,106,128765
999.668457,113.67437,106,128792
999.641602,113.900551,106,128818
999.727783,113.174767,107,128844
999.61377,114.42408,107,128870
999.64624,113.861412,107,128931
999.668213,113.676407,107,128979
999.564453,114.549629,107,129005
999.680176,113.575768,107,129031
999.642334,113.473106,107,129057
999.611328,113.411606,107,129114
999.552002,113.203735,107,129170
999.66333,113.717064,107,129222
999.511963,114.991356,107,129248
999.59668,114.278206,107,129275
999.602539,114.436279,107,129301
999.583984,113.783142,107,129360
999.542236,114.155197,107,129417
999.727051,114.239067,107,129473
999.659668,113.74807,107,129526
999.689941,113.493431,108,129552
999.589111,114.341736,108,129579
999.536133,113.651497,107,129606
999.600098,114.484062,108,129665
999.562256,114.88868,108,129725
999.522217,114.905449,108,129785
999.673584,113.631172,108,129828
999.609131,114.173492,108,129854
999.596436,114.280746,108,129881
999.524902,113.855316,108,129907
999.634277,114.511002,108,129967
999.524902,114.882065,108,130027
999.571533,114.489655,108,130053
999.571533,114.489655,108,130079
999.525391,114.87851,108,130105
999.53833,114.52523,108,130131
999.483643,115.229256,109,130191
999.584717,114.379349,109,130234
999.603516,114.220764,109,130260
999.602051,114.233475,109,130286
999.516357,114.091156,109,130312
999.480469,114.995422,109,130368
999.526611,114.867836,109,130425
999.566162,114.534889,109,130477
999.541016,114.746857,109,130503
999.57666,114.446953,109,130530
999.513672,114.814461,109,130556
999.630127,114.693481,109,130615
999.588867,114.343773,109,130672
999.484131,115.2257,109,130698
999.537109,114.7799,109,130724
999.545654,114.708221,109,130750
999.517334,114.23703,109,130776
999.464355,114.858177,109,130833
999.504395,115.055405,108,130886
999.416016,115.799118,108,130912
999.470215,115.342613,108,130938
999.440674,114.740753,108,130964
999.622559,115.414803,108,131020
999.484375,114.909012,108,131077
999.536133,114.788033,107,131130
999.405518,115.887062,107,131156
999.493408,115.147415,107,131183
999.473633,115.66745,107,131209
999.471191,114.555733,106,131269
999.45752,115.768105,106,131329
999.36499,115.362946,106,131389
999.493408,115.147415,106,131433
999.436523,115.625763,106,131459
999.540771,114.748886,106,131485
999.414063,116.094986,105,131511
999.41748,115.708626,105,131573
999.48291,115.797081,105,131633
999.401367,115.922142,105,131693
999.489746,115.178421,105,131737
999.493652,115.145378,105,131763
999.37793,116.119392,105,131789
999.546631,115.428528,105,131815
999.406006,115.104713,106,131875
999.448242,115.527145,106,131932
999.404053,115.899773,106,131959
999.413086,115.823517,106,131985
999.467041,115.36956,106,132011
999.448242,115.877403,106,132037
999.459229,115.492577,106,132097
999.436035,115.630852,106,132145
999.438721,115.82962,106,132171
999.383545,116.072617,106,132197
999.391846,116.573891,106,132223
999.363037,116.279533,106,132284
999.424561,115.201294,106,132344
999.463867,116.54644,106,132388
999.39502,115.976028,106,132414
999.36084,116.26326,106,132441
999.390381,115.768105,106,132467
999.398682,116.0289,106,132527
999.407471,116.436111,106,132587
999.30249,116.432045,106,132647
999.449707,115.51545,106,132691
999.393799,115.985687,107,132717
999.413818,116.057877,106,132743
999.349609,116.199203,107,132769
999.333252,116.60643,107,132825
999.269287,117.034004,106,132882
999.476318,115.291275,107,132909
999.311768,116.676079,107,132935
999.467041,115.36956,106,132961
999.332275,115.954674,106,132987
999.368164,116.571854,107,133044
999.337402,116.460518,107,133100
999.344971,116.396965,107,133126
999.31543,116.645576,107,133153
999.355957,116.553047,107,133179
999.275635,116.719803,106,133239
999.288086,117.494644,106,133299
999.369629,116.189545,106,133343
999.3125,116.670486,106,133369
999.35083,116.347656,106,133396
999.337646,117.126541,106,133422
999.370117,116.520508,106,133482
999.325928,117.465668,106,133542
999.229248,116.787422,106,133598
999.283447,116.915031,106,133646
999.351318,116.34359,106,133672
999.323486,116.577446,106,133699
999.331787,116.184967,106,133725
999.191406,116.861649,106,133785
999.374756,116.146332,107,133845
999.326416,116.553047,107,133872
999.248291,117.210938,107,133898
999.189209,117.708199,107,133924
999.309082,116.750816,106,133950
999.296631,117.110268,107,134007
999.256104,117.145348,106,134055
999.382813,116.078209,106,134081
999.357178,116.294273,106,134108
999.275146,116.933334,106,134134
999.34082,117.598877,106,134193
999.310791,116.684723,106,134250
999.318848,116.617104,106,134298
999.272461,117.007057,106,134324
999.174805,117.829208,106,134351
999.284668,116.662354,106,134377
999.203857,116.805725,105,134437
999.194336,117.535828,105,134493
999.259766,117.114334,105,134550
999.230225,117.362961,105,134602
999.361084,116.26123,105,134628
999.316895,116.633377,105,134654
999.190186,116.565758,105,134680
999.259766,117.114334,105,134740
999.269775,116.991295,105,134797
999.197266,117.706161,104,134853
999.248779,117.206871,105,134906
999.236084,116.998924,105,134932
999.194092,117.667519,105,134958
999.155762,117.406181,105,134985
999.332275,117.426514,104,135045
999.220459,117.445328,104,135105
999.237305,117.302963,104,135131
999.256104,117.145348,104,135157
999.108398,118.388535,104,135183
999.213135,117.59481,104,135209
999.124023,117.266357,103,135266
999.262207,117.094002,103,135314
999.11499,118.333107,103,135340
999.234375,117.327881,102,135366
999.173096,117.770226,102,135392
999.20874,117.583115,102,135449
999.149414,118.05751,102,135510
999.164551,117.916161,102,135558
999.12207,118.273613,102,135584
999.119873,118.292427,102,135611
999.128906,118.029037,102,135637
999.150635,117.448883,101,135697
999.200684,118.111412,101,135757
999.302002,117.810905,101,135813
999.265381,117.067055,101,135861
999.175049,117.827179,101,135887
999.170898,117.862259,101,135914
999.109375,118.929077,101,135940
999.252441,118.310738,101,136001
999.191895,117.685822,101,136061
999.132568,118.185143,101,136088
999.130859,117.993446,100,136115
999.182861,117.761581,101,136141
999.16626,118.185143,101,136167
999.146729,118.066154,100,136227
999.115723,118.327011,101,136271
999.150879,118.031075,100,136297
999.195068,117.658875,100,136323
999.055908,117.747856,100,136349
999.164551,117.945137,100,136405
999.126709,118.234467,100,136463
999.210449,117.529221,100,136516
999.072021,118.694649,100,136542
999.071777,118.696686,100,136568
999.050781,118.680412,100,136594
999.188477,118.881783,99,136650
999.156494,117.846497,99,136707
999.012695,118.345314,99,136764
999.206055,117.566338,98,136820
999.205811,117.568878,98,136846
999.03125,119.038406,98,136872
999.039551,118.791267,98,136898
999.285889,119.334373,98,136955
999.04126,118.953995,98,137012
999.131592,118.193787,98,137039
999.186279,117.733109,98,137065
999.030762,119.041969,98,137091
998.990723,118.405312,98,137117
999.000244,118.884323,98,137178
999.080566,118.622955,98,137230
998.981201,119.459976,98,137256
998.971924,119.537277,98,137283
999.021729,118.676346,98,137309
999.062256,118.250732,98,137365
999.025879,118.822289,98,137422
999.089111,118.445992,98,137475
999.159912,117.954803,98,137501
999.038086,118.980438,98,137527
999.02124,118.964668,98,137553
999.082031,118.799911,98,137614
999.103271,118.803978,98,137674
999.159424,118.877716,97,137730
999.07959,118.631088,97,137779
999.001709,119.287079,97,137805
999.050293,118.877716,97,137831
999.069092,119.36132,97,137857
999.115479,118.440399,97,137914
998.981934,118.590408,97,137974
999.116211,118.472946,96,138030
999.164063,117.919716,96,138082
999.080566,118.622955,96,138108
999.040283,118.962128,95,138135
999.001953,119.443199,95,138161
999.102295,118.743973,95,138220
999.042969,118.939751,94,138277
999.108154,119.823593,94,138303
999.016113,119.166046,94,138329
999.09082,118.537018,94,138355
999.047607,119.204697,94,138381
999.025879,118.978401,94,138438
999.063721,118.764313,94,138490
999.164551,117.916161,94,138516
999.087646,118.563454,94,138543
999.036377,118.859406,94,138569
999.108643,118.271072,94,138628
999.044189,118.402771,94,138685
999.077148,118.651428,94,138733
999.170166,117.868874,95,138759
999.054443,118.842628,95,138785
999.151367,119.147232,95,138811
999.077148,119.041969,94,138872
999.036621,119.319626,94,138932
998.950928,119.714256,95,138992
999.016113,119.166046,94,139035
999.043457,118.935684,95,139061
998.976807,119.496597,95,139088
999.067139,118.752617,95,139114
999.018799,118.417007,95,139174
998.982422,119.449303,94,139234
999.010742,119.210289,95,139260
999.079346,118.633125,95,139286
999.063965,118.762787,94,139312
999.123047,119.568298,94,139338
999.099854,118.460739,94,139395
999.005127,119.258087,94,139443
999.004639,119.262665,94,139469
999.089355,118.548714,94,139495
998.998779,118.709396,94,139521
999.03418,119.066887,94,139582
999.080078,118.627022,94,139639
999.056885,118.822289,94,139686
999.04834,118.89399,94,139712
999.059082,118.803978,94,139739
998.987061,117.979713,93,139765
999.125,118.958061,93,139825
999.110107,118.643295,93,139882
999.105469,118.837036,93,139942
999.012207,119.198593,92,139989
999.009521,119.22097,92,140015
999.093018,118.517693,92,140042
998.994385,118.945343,92,140068
999.064941,119.077057,91,140128
999.144287,118.086494,91,140189
999.12085,118.283783,91,140215
999.013184,119.189949,91,140241
998.952148,119.704086,91,140267
999.069336,118.822289,90,140293
999.05249,118.859406,91,140350
999.07373,118.680412,90,140398
998.998047,119.317589,90,140424
999.050049,118.879745,90,140450
999.060547,118.879745,90,140476
999.047852,118.374298,90,140537
999.080078,118.481079,90,140597
999.004883,119.260635,90,140641
999.137451,118.144463,90,140667
999.090576,118.539047,90,140694
999.080078,119.18232,90,140720
998.984619,118.435822,89,140780
998.970703,118.774994,89,140840
999.040283,119.487946,89,140897
999.070313,118.709396,89,140944
998.977051,119.49456,88,140970
999.134521,118.168358,89,140997
999.050537,119.352676,88,141023
999.056885,118.52227,88,141083
999.018555,118.985008,88,141144
999.09668,118.664139,88,141204
999.088379,118.557358,88,141248
999.054688,118.840591,88,141274
999.128418,118.637695,89,141300
998.982422,118.939751,89,141326
999.062012,118.5243,89,141387
999.01709,119.157402,90,141443
999.080566,118.622955,90,141469
999.001221,119.290634,90,141495
998.959229,119.644585,90,141521
999.047852,118.875679,91,141547
998.899658,118.567017,91,141604
999.047119,118.904663,91,141656
999.037109,118.989082,91,141682
999.020752,119.126381,91,141708
999.063232,119.816986,92,141734
999.032227,118.05751,92,141790
998.961914,119.323692,92,141847
998.982666,119.447266,92,141900
998.999023,119.309448,92,141926
999.108887,118.384468,92,141952
999.059814,119.646614,92,141978
999.047119,118.837036,93,142039
999.00708,119.24131,93,142099
999.036621,118.992638,93,142125
999.068604,118.723633,93,142151
998.978271,119.48439,93,142177
998.953369,119.440659,94,142203
998.958496,119.650688,94,142260
999.02002,119.132988,94,142308
999.09082,118.537018,94,142334
999.074463,118.674309,94,142360
999.042969,118.456673,94,142386
998.996094,119.61763,95,142446
999.11377,119.490997,96,142507
998.95874,119.648651,96,142551
998.994873,119.344543,96,142577
999.029053,119.056709,96,142603
999.060059,119.216896,96,142629
999.05249,119.601357,96,142685
999.036621,119.435059,97,142742
999.009766,119.457947,97,142799
998.965576,119.591187,97,142855
999.022461,119.111633,97,142881
998.925781,119.926323,97,142908
999.053955,119.091293,97,142934
999.007568,119.469643,97,142994
998.973633,118.974335,97,143050
999.087646,118.791267,96,143107
999.075684,118.664139,96,143160
999.111572,118.362091,96,143186
998.987305,119.459976,96,143212
999.039063,119.283005,96,143238
999.060059,119.272331,96,143299
998.982422,119.449303,96,143359
998.965576,119.591187,96,143385
999.087891,118.561424,96,143411
999.079102,118.635666,96,143437
998.987793,118.777031,96,143463
999.016357,119.164009,96,143520
998.969727,119.556602,96,143568
999.056396,118.826355,96,143594
999.036865,118.990608,96,143620
999.037354,118.844658,96,143646
999.0354,119.38929,96,143707
999.014648,118.185143,96,143764
998.926514,119.920219,96,143812
999,119.301315,96,143838
999.091309,118.53244,97,143864
999.033447,118.694649,97,143890
998.95459,119.467606,97,143950
998.899902,119.334373,97,144010
999.05127,118.333107,97,144067
999.009766,119.218933,97,144115
998.952881,119.697983,97,144141
998.984619,119.430992,97,144168
998.977051,118.822289,98,144194
998.99707,119.237747,98,144250
999.030029,118.86602,98,144307
998.981689,118.929077,99,144367
998.996338,119.332336,99,144418
999.009277,119.223,99,144444
999.016113,119.166046,99,144471
998.948975,119.21537,99,144497
998.89502,118.75872,99,144554
999.037109,118.989082,99,144614
999.07251,118.691093,99,144641
999.050293,118.877716,99,144667
998.992676,119.363358,99,144693
998.948975,118.26548,99,144719
998.904297,120.150604,98,144775
998.981934,119.453369,99,144828
999.075439,118.665665,98,144854
998.993896,119.352676,98,144881
999.04834,119.605423,99,144907
999.019043,119.443199,98,144964
998.964355,119.155365,99,145024
999.000977,119.293182,99,145072
998.963135,119.612038,99,145098
999.04126,118.953995,99,145125
999.009277,118.435822,99,145151
999.018555,119.254021,99,145212
999.003418,119.272331,99,145269
998.985107,119.426926,99,145295
999.043945,118.931618,99,145321
998.959717,119.640511,99,145347
999.037354,119.490997,100,145373
999.057373,118.684479,100,145429
998.987305,119.408112,101,145481
998.920898,119.96701,101,145507
999.062256,118.777031,101,145534
999.028564,118.881783,101,145560
999.128662,119.424889,101,145620
999.043701,119.309448,100,145677
998.908691,120.070251,100,145726
999.028564,119.060783,100,145752
998.942627,119.783928,99,145778
999.023682,119.757988,99,145804
999.036621,119.130959,99,145861
998.89502,118.982979,98,145921
998.976074,119.755959,98,145978
999.126221,118.238533,98,146030
999.033447,119.019592,97,146056
999.074951,118.670242,97,146083
998.980713,118.656006,97,146109
999.022461,118.754654,97,146165
999.04126,119.095871,97,146223
998.966553,118.958061,97,146284
999.004883,119.260635,98,146336
999.020752,119.126381,98,146362
999.061035,118.787704,99,146388
999.036621,119.612038,99,146414
999.000244,119.206726,100,146470
999.095947,118.493286,100,146527
999.066406,118.741943,100,146553
998.993652,119.354713,101,146579
998.976807,119.496597,101,146605
999.003662,119.247917,100,146631
999.100098,119.206726,100,146692
999.03418,119.012978,100,146745
999.02124,119.122314,100,146771
999.023438,119.104004,100,146797
999.070557,119.021622,100,146823
998.945801,118.635666,101,146883
998.848389,118.88636,102,146944
998.996338,119.332336,102,146988
999.068848,118.721603,102,147014
998.977295,119.492523,103,147041
999.087158,118.908737,103,147067
999.076172,119.332336,102,147127
999.029297,117.932426,101,147187
999.0271,118.910767,99,147244
998.925537,119.92836,98,147292
999.015137,119.173676,97,147318
999.089111,118.550743,96,147345
999.085205,119.671028,94,147371
998.972656,119.225037,92,147432
999.02832,119.063324,91,147489
998.992432,119.364883,90,147515
999.091309,118.53244,90,147541
998.971436,119.541855,90,147567
998.979248,119.595253,90,147593
999.006592,119.445229,90,147650
998.939209,119.812912,90,147703
998.978271,119.48439,89,147729
999.003174,119.274361,89,147755
999.010986,118.73838,88,147781
998.936279,119.443199,83,147841
998.987061,119.410652,81,147902
998.953857,119.690353,80,147947
999.135742,118.158188,80,147973
998.999023,119.309448,78,148000
998.96582,118.362091,76,148026
999.029053,118.941277,74,148085
998.959229,118.53244,72,148142
999.075195,118.624985,68,148199
999.047119,118.904663,67,148251
998.978516,119.482353,66,148277
998.983643,119.438622,65,148304
999.025146,118.548714,63,148330
999.043213,118.627022,59,148391
998.98999,119.385735,58,148449
998.990723,119.379631,57,148475
998.966309,119.585083,57,148501
999.037598,118.985008,57,148527
999.006836,118.840591,56,148553
999.075684,118.53447,55,148610
999.079346,118.633125,54,148662
999.076172,118.660072,53,148688
999.039795,118.966705,52,148715
999.078369,118.684479,51,148741
999.066895,119.245888,51,148800
999.013672,118.711433,53,148856
999.053223,118.853302,53,148905
999.074951,118.670242,52,148931
999.030518,119.043999,51,148957
999.023193,119.566269,50,148983
999.044678,118.606682,46,149044
999.038574,119.816986,45,149100
998.966064,119.229614,45,149157
999.015137,119.173676,45,149210
998.900146,120.14196,45,149236
999.038818,118.974335,45,149262
998.985596,119.314026,46,149288
999.000732,118.707367,49,149348
998.917725,119.239273,50,149405
999.040527,118.956024,51,149465
999.142334,118.102768,51,149514
999.013672,119.005348,52,149540
998.961914,119.622208,53,149567
998.981445,119.9487,53,149593
998.936768,119.307419,53,149653
999.062988,118.770927,52,149714
999.075684,118.664139,52,149753
998.922607,119.953278,51,149779
998.991455,119.373016,50,149805
998.890381,119.516937,49,149831
998.894043,119.805283,50,149892
999.060303,118.793304,50,149949
999.075928,118.662109,51,149975
998.930908,119.883095,51,150001
998.911377,120.047363,51,150027
999.099365,118.129715,51,150053
998.987305,118.612778,50,150110
999.020752,119.126381,51,150162
999.110352,118.372261,51,150188
998.96167,119.624237,50,150215
998.942871,119.191978,49,150241
999.120117,119.288605,48,150300
999.015869,119.693909,48,150360
998.90625,120.090591,48,150404
998.974609,119.5149,46,150430
999.007813,119.235718,46,150457
999.013184,119.114685,46,150483
999.057373,120.545265,49,150543
998.973389,119.525581,50,150604
998.95752,119.659332,49,150630
999.129639,118.210052,49,150656
999.066406,118.741943,49,150682
998.975098,119.030266,48,150708
999.110352,118.925003,46,150765
999.081055,118.618378,47,150812
999.029541,119.052643,48,150838
999.014893,119.175705,48,150865
999.148682,119.363358,48,150891
999.038086,120.098732,49,150952
998.996826,119.32827,50,151009
999.020264,119.130959,50,151057
999.06543,118.750076,51,151083
999.154053,118.00412,51,151109
999.029297,118.756691,52,151136
998.982178,118.945343,51,151195
999.00708,118.660072,51,151252
998.969727,119.679672,49,151312
999.093018,118.517693,49,151360
999.009277,119.223,49,151386
999.077637,118.620918,48,151413
999.066162,119.166046,48,151440
999.012939,118.999252,49,151500
999.041992,119.447266,48,151560
998.997559,119.321655,47,151600
999.050537,118.875679,46,151626
999.045898,118.91433,44,151652
999.035889,119.706627,43,151678
999.004639,119.74324,42,151738
999.082275,118.608711,42,151798
998.993652,119.354713,42,151824
998.99707,119.326233,42,151850
999.016113,119.166046,42,151876
999.02832,119.260635,41,151902
998.95874,118.596001,40,151959
999.10083,118.452095,38,152007
999.096924,118.485146,37,152033
999.015137,119.173676,37,152060
999.015625,118.575661,36,152086
999.030762,118.797371,35,152145
999.04248,118.837036,35,152202
998.990967,119.377594,36,152249
998.951172,119.712219,36,152275
999.026611,119.077057,36,152302
999.079102,119.675606,36,152329
999.009766,119.229614,36,152389
999.090576,119.268257,36,152449
999.012451,119.196556,36,152489
999.062256,118.777031,36,152515
999.008301,119.231644,36,152541
999.045898,119.675606,36,152567
999.111328,119.0979,37,152624
998.959961,119.63797,38,152684
998.959229,119.644585,39,152711
998.998779,119.311996,40,152737
999.049561,118.884323,40,152763
999.013672,119.469643,41,152789
999.006836,119.24334,41,152849
999.062744,118.772964,41,152897
999.006836,119.24334,41,152923
999.135498,118.160736,41,152950
999.040527,118.994675,41,152976
999.069092,119.979721,40,153035
999.009766,119.465576,40,153092
999.053467,118.851273,40,153140
998.989014,119.393867,39,153166
998.930176,119.889198,38,153194
998.97168,119.095871,38,153221
999.043457,119.408112,38,153279
999.005615,119.572365,37,153335
999.058105,118.596001,38,153392
999.05127,118.869576,38,153445
998.964844,119.59729,37,153471
999.021484,119.120277,37,153497
999.119629,120.078384,37,153523
999.078613,118.943314,34,153584
999.007568,119.237747,32,153644
999.001953,119.285042,32,153684
999.012939,119.191978,32,153710
998.967285,119.576942,32,153736
998.924072,119.007385,32,153762
998.989502,119.256058,32,153819
999.035156,119.005348,32,153879
999.012207,119.198593,32,153906
999.006348,119.247917,33,153932
999.046631,118.908737,34,153958
999.064209,119.111633,34,153984
999.064697,119.634415,34,154044
999.0896,118.546677,33,154092
999.082764,118.604645,33,154118
999.033203,119.021622,34,154145
999.037598,118.891953,34,154171
998.904297,118.181076,34,154230
998.919922,119.975655,35,154290
999.077637,118.647362,35,154334
999.055664,118.832962,35,154361
998.889893,120.228416,35,154387
999.053223,119.130959,37,154413
998.950439,120.129753,36,154472
999.004395,119.264702,35,154529
999.068115,118.727707,35,154555
999.114746,118.335144,36,154581
999.010254,119.21537,36,154607
998.941406,119.640511,37,154633
998.98999,119.402008,37,154689
999.014648,119.177742,37,154741
999.059082,118.803978,36,154767
999.0354,119.003319,36,154794
998.967041,119.341995,35,154820
999.05127,118.918907,34,154880
999.061523,118.783134,32,154940
999.034424,119.011452,31,154984
999.029541,119.052643,30,155010
999.010742,119.210289,29,155037
999.015137,119.118248,26,155063
998.980713,119.079086,24,155122
999.048828,118.855339,23,155182
999.021484,119.200623,20,155242
999.042236,118.945343,19,155286
999.053711,118.848732,19,155312
999.008057,119.233681,19,155338
999.028564,119.449303,19,155364
998.927002,119.447266,18,155422
999.040527,118.960091,17,155479
999.050049,118.879745,17,155506
998.957275,119.385735,17,155532
999.012207,119.198593,16,155558
999.124756,119.188423,14,155584
999.047119,119.099937,13,155641
999.025635,119.085701,12,155697
999.032471,119.027725,12,155723
999.028076,119.065361,11,155750
999.035645,118.884323,10,155776
999.044189,119.079086,9,155835
998.926758,118.86602,8,155895
999.007813,119.235718,8,155939
999.11792,118.308701,7,155965
999.013672,119.186386,7,155992
999.083008,119.247917,9,156018
998.989014,118.629051,10,156078
999.101074,119.554062,13,156135
999.039063,118.972298,13,156195
999.050537,118.875679,11,156243
999.060547,118.791267,11,156269
999.045654,118.917381,11,156295
998.986328,118.53447,10,156321
999.011963,118.754654,10,156382
998.996094,119.334373,10,156439
999.083496,118.598038,11,156466
999.077637,118.647362,11,156492
998.906982,120.084999,11,156519
999.039551,119.206726,11,156546
999.079834,119.642548,9,156604
999.040771,118.958061,9,156652
999.063721,118.764313,8,156678
999.055908,118.830421,9,156704
999.016357,119.710693,9,156730
999.091553,119.962944,8,156791
999.012451,119.196556,8,156848
999.059082,118.803978,8,156896
999.012939,119.191978,8,156922
999.089355,118.548714,9,156948
999.075928,119.07502,6,156974
999.042236,119.287079,6,157030
999.051758,118.937721,8,157087
999.000977,118.481079,8,157147
999.008789,119.227577,8,157199
998.979004,119.478287,8,157225
998.964844,119.59729,8,157252
998.940918,119.025696,9,157278
999.061035,118.347343,9,157338
999.044189,118.929077,9,157400
999.066406,118.741943,10,157426
999.022949,119.10807,10,157452
999.028564,119.060783,11,157478
998.998047,119.688316,11,157504
998.960205,118.223785,11,157562
999.033203,119.021622,11,157610
999.099121,118.466331,11,157636
999.075928,118.662109,11,157662
999.121826,118.964668,11,157688
999.031494,119.021622,11,157749
999.019043,118.391075,11,157809
999.054443,118.842628,10,157853
998.945557,119.760025,9,157879
999.014404,119.180283,9,157905
999.057861,118.86602,9,157931
999.001709,119.346573,9,157992
999.040771,118.331078,9,158052
999.050781,118.87365,8,158112
998.976807,119.496597,8,158155
998.963867,119.605423,8,158181
998.996338,119.332336,7,158207
998.936768,118.510063,6,158233
999.0625,118.982979,7,158294
999.011475,119.204697,8,158354
999.019775,119.135025,8,158380
999.041504,118.951958,9,158406
998.978271,119.48439,9,158432
998.94873,119.116722,6,158458
998.946045,118.670242,4,158515
999.045166,118.920937,4,158563
999.006104,119.249954,3,158589
999.047607,118.900597,3,158615
999.059814,119.410652,3,158641
998.91748,118.649391,2,158702
998.940186,119.278938,0,158758
999.011475,119.204697,135,158806
999.062988,118.770927,134,158832
999.006836,119.24334,134,158859
998.985107,118.770927,133,158885
999.076904,118.335144,131,158945
999.058838,119.392342,130,159002
999.004395,118.543114,130,159059
999.078613,118.639732,130,159110
999.016357,119.164009,131,159136
999.046387,118.910767,132,159163
999.080811,119.208763,133,159189
999.041748,119.017555,134,159245
999.005371,119.256058,135,159302
999.104736,118.419044,136,159329
999.063232,118.76889,0,159355
999.042725,118.941277,0,159381
999.006836,119.82563,0,159407
999.010254,119.056709,134,159464
999.04126,118.953995,134,159520
999.046631,118.908737,133,159546
999.081299,118.616341,133,159573
999.098633,118.92704,130,159599
999.080322,119.052643,128,159660
999.112793,118.951958,126,159720
999.043457,118.935684,126,159764
999.025391,119.08773,125,159790
999.051025,118.871613,126,159817
999.098633,119.120277,125,159843
999.037109,119.816986,124,159902
999.078125,119.276398,123,159959
999.010254,119.21537,123,160019
999.049561,118.884323,123,160067
999.008301,119.231644,123,160093
998.993896,119.352676,123,160119
999.000977,119.173676,122,160145
999.064209,119.091293,123,160205
999.02417,120.082962,124,160262
999.01123,119.206726,125,160288
999.029297,119.05468,124,160314
998.94873,119.73307,124,160340
999.05127,118.47905,125,160366
999.064209,118.960091,125,160422
999.02002,119.132988,126,160475
999.014893,119.175705,125,160501
999.013916,119.184349,125,160527
999.137207,118.840591,124,160553
998.984131,119.589661,123,160613
999.092773,118.51973,123,160670
998.937012,119.831734,124,160718
999.036377,118.994675,124,160744
999.045898,118.91433,123,160770
999.098633,119.603386,121,160796
999.056396,118.415482,120,160857
999.105957,119.453369,119,160914
999.014893,118.717026,119,160974
999.136963,118.148018,119,161022
999.039795,118.966705,120,161048
999.02002,119.132988,122,161075
999.010254,118.89399,123,161101
999.105957,118.676346,124,161160
999.09082,118.537018,123,161217
999.11499,118.333107,123,161243
998.993164,119.359291,122,161269
999.012451,119.196556,122,161295
999.014893,119.716286,122,161321
998.966553,118.00412,124,161377
998.991943,119.36895,125,161430
998.978027,119.485916,126,161456
998.898926,120.152641,126,161482
999.068604,119.186386,126,161508
998.9729,118.505997,125,161568
999.033936,119.496597,124,161628
998.984863,119.428955,124,161672
999.083252,118.600067,124,161698
998.977783,119.487946,125,161725
998.940674,119.393867,126,161751
999.048096,118.929077,126,161811
999.06958,119.800713,126,161868
999.012939,119.191978,125,161929
999.039307,119.063324,124,161976
999.050537,118.875679,123,162002
999.001953,119.285042,123,162029
999.007813,118.415482,124,162055
999.04248,119.675606,126,162115
998.988525,119.270294,126,162172
999.022705,119.245888,126,162228
999.114502,118.337181,127,162281
998.994629,119.346573,127,162307
999.085449,118.581764,128,162333
999.087158,119.509308,126,162359
999.071533,118.664139,125,162415
999.053955,118.846695,126,162472
999.025146,119.089256,126,162499
999.006592,119.245888,127,162525
999.017578,119.153336,127,162551
999.113281,119.547958,127,162577
999.023193,119.256058,128,162637
999.00708,119.24131,129,162690
999.024414,119.095871,129,162716
998.970215,119.552025,130,162742
999.024658,118.908737,131,162768
999.023682,119.227577,131,162828
999.088135,118.714989,129,162885
999.07959,118.631088,129,162933
999.052246,118.861443,129,162959
998.999512,119.305382,129,162985
999.070313,119.180283,129,163011
999.117432,119.309448,125,163071
999.153564,119.016029,123,163128
999.001953,119.285042,118,163189
999.069092,118.719566,118,163236
999.092285,118.5243,117,163262
998.959473,119.642548,116,163289
999.021484,118.530403,115,163315
999.05835,119.615593,114,163376
999.134766,118.166832,112,163432
998.983643,119.438622,111,163458
999.115234,118.331078,111,163484
999.051758,118.86602,111,163510
999.164063,118.314804,111,163536
999.032227,119.34861,110,163592
998.942871,119.782402,111,163645
998.98877,119.395905,112,163671
998.95874,119.648651,112,163698
999.099365,119.268257,114,163724
999.000488,118.396667,115,163780
999.08252,119.385735,116,163837
999.033936,119.016029,115,163890
999.051758,118.86602,115,163916
998.960205,119.635941,115,163942
